task_dir,episode_index,replan_index,sampling_seed,requested_relation,imagined_requested,reliable_future_frames,requested_future_frames,execution_end_step,executed_relation,executed_requested,execution_geometry_source,quadrant,chunk_dir
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,5,0,6105000,right,False,2,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_005/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,5,1,6105001,right,False,2,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_005/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,5,2,6105002,right,,0,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_005/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,5,3,6105003,right,,1,0,127,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_005/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,5,4,6105004,right,True,2,2,153,right,True,rigid_object_root_pose_in_robot_frame,imagines_requested_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_005/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,6,0,6106000,right,False,4,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_006/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,6,1,6106001,right,,1,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_006/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,6,2,6106002,right,,0,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_006/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,6,3,6106003,right,,0,0,127,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_006/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,6,4,6106004,right,,1,0,150,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_006/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,7,0,6107000,right,False,4,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,7,1,6107001,right,False,4,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,7,2,6107002,right,,1,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,7,3,6107003,right,True,2,2,127,neutral,False,rigid_object_root_pose_in_robot_frame,imagines_requested_executes_not_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,8,0,6108000,right,False,4,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,8,1,6108001,right,False,2,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,8,2,6108002,right,,0,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,8,3,6108003,right,,0,0,127,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,8,4,6108004,right,,3,2,159,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,8,5,6108005,right,True,2,2,186,right,True,rigid_object_root_pose_in_robot_frame,imagines_requested_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_005
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,0,6109000,right,False,3,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,1,6109001,right,False,2,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,2,6109002,right,False,3,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,3,6109003,right,False,2,0,127,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,4,6109004,right,,0,0,159,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,5,6109005,right,,0,0,191,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_005
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,6,6109006,right,,1,1,223,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_006
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,7,6109007,right,,1,1,255,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_007
/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask,9,8,6109008,right,,1,1,264,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_008
