task_dir,episode_index,replan_index,sampling_seed,requested_relation,imagined_requested,reliable_future_frames,requested_future_frames,execution_end_step,executed_relation,executed_requested,execution_geometry_source,quadrant,chunk_dir
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,6,5,6106005,right,True,2,2,167,right,True,rigid_object_root_pose_in_robot_frame,imagines_requested_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_006/chunk_005
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,7,0,6107000,right,False,3,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,7,1,6107001,right,False,3,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,7,2,6107002,right,,1,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,7,3,6107003,right,True,2,2,127,right,True,rigid_object_root_pose_in_robot_frame,imagines_requested_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,7,4,6107004,right,,2,1,128,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_007/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,8,0,6108000,right,False,3,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,8,1,6108001,right,False,2,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,8,2,6108002,right,False,3,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,8,3,6108003,right,,0,0,127,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,8,4,6108004,right,,0,0,159,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,8,5,6108005,right,True,4,4,184,right,True,rigid_object_root_pose_in_robot_frame,imagines_requested_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_008/chunk_005
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,0,6109000,right,False,3,0,31,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_000
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,1,6109001,right,False,3,0,63,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_001
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,2,6109002,right,,1,0,95,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_002
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,3,6109003,right,False,4,0,127,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_003
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,4,6109004,right,False,4,0,159,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_004
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,5,6109005,right,False,2,0,191,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_005
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,6,6109006,right,False,4,0,223,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_006
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,7,6109007,right,False,4,0,255,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_007
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,8,6109008,right,False,4,0,287,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_008
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,9,6109009,right,False,4,0,319,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_009
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,10,6109010,right,False,3,0,351,neutral,False,rigid_object_root_pose_in_robot_frame,neither_imagines_nor_executes_requested,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_010
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,11,6109011,right,,0,0,383,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_011
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,12,6109012,right,,0,0,415,neutral,False,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_012
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,13,6109013,right,,0,0,447,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_013
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask,9,14,6109014,right,,1,1,449,right,True,rigid_object_root_pose_in_robot_frame,uncertain_future,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/predicted_chunks/episode_009/chunk_014
