condition_id,model_id,model_class,wording,analysis_tier,controller,open_loop_horizon,direction,run,episode_seed,valid,binary_success,steps,correct_cube_interacted,first_interaction_step,correct_cube_grabbed,pickup_step,final_requested_relation,first_requested_relation_step,post_pick_relation_transition,paper_progression,relation_only_progression,strict_pick_then_place_progression,final_cube_minus_bowl_y_m,requested_signed_final_offset_m,initial_requested_relation,first_recorded_cube_centroid_m,first_recorded_bowl_centroid_m,relation_geometry_source,physical_initial_state_sha256,full_recorded_initial_state_sha256,raw_robolab_score,policy_inference_s,policy_inference_avg_ms,estimated_policy_requests,mean_policy_request_s,env_step_s,wall_total_s,hdf5_path,log_path
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,left,5,6105,True,True,153,True,52,True,52,True,152,True,1.0,1.0,1.0,0.11834381520748138,0.11834381520748138,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,37.073,242.3,5,7.4146,51.934,89.007,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,left,6,6106,True,False,450,True,86,True,86,False,,False,0.5,0.5,0.5,-0.22315137833356857,-0.22315137833356857,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,96.907,215.3,15,6.460466666666666,140.37,237.277,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,left,7,6107,True,False,450,True,76,True,76,False,,False,0.5,0.5,0.5,-0.08323907107114792,-0.08323907107114792,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.4423828125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,105.303,234.0,15,7.0202,109.709,215.012,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,left,8,6108,True,False,450,True,163,True,163,False,,False,0.5,0.5,0.5,-0.09216171875596046,-0.09216171875596046,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.4423828125, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.344,200.8,15,6.022933333333333,113.285,203.629,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,left,9,6109,True,True,450,True,83,True,83,True,449,True,1.0,1.0,1.0,0.025593429803848267,0.025593429803848267,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44287109375, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,90.315,200.7,15,6.021,79.545,169.859,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,0,6100,True,True,159,True,71,True,71,True,93,True,1.0,1.0,1.0,-0.2775094360113144,0.2775094360113144,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,30.3,190.6,5,6.0600000000000005,28.838,59.138,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,1,6101,True,True,178,True,80,True,80,True,110,True,1.0,1.0,1.0,-0.3182108551263809,0.3182108551263809,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,36.099,202.8,6,6.0165,32.423,68.521,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,2,6102,True,True,158,True,85,True,85,True,118,True,1.0,1.0,1.0,-0.3487950712442398,0.3487950712442398,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,30.27,191.6,5,6.054,28.196,58.466,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,3,6103,True,True,245,True,88,True,88,True,168,True,1.0,1.0,1.0,-0.43315425515174866,0.43315425515174866,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,48.255,197.0,8,6.031875,44.195,92.45,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,4,6104,True,True,340,True,79,True,79,True,190,True,1.0,1.0,1.0,-0.42299626767635345,0.42299626767635345,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,66.459,195.5,11,6.041727272727273,63.125,129.583,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,5,6105,True,True,154,True,57,True,57,True,80,True,1.0,1.0,1.0,-0.44519850611686707,0.44519850611686707,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1268310546875, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,30.187,196.0,5,6.0374,28.137,58.323,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,6,6106,True,True,151,True,72,True,72,True,85,True,1.0,1.0,1.0,-0.4515307694673538,0.4515307694673538,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1268310546875, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,30.19,199.9,5,6.038,27.87,58.06,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,7,6107,True,True,128,True,72,True,72,True,96,True,1.0,1.0,1.0,-0.2720101475715637,0.2720101475715637,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1268310546875, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,24.235,189.3,4,6.05875,22.945,47.18,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,8,6108,True,True,187,True,76,True,76,True,91,True,1.0,1.0,1.0,-0.4329368621110916,0.4329368621110916,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1268310546875, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,36.253,193.9,6,6.042166666666667,34.689,70.942,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,static,32,right,9,6109,True,True,265,True,86,True,86,True,176,True,1.0,1.0,1.0,-0.40364862233400345,0.40364862233400345,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1268310546875, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,54.052,204.0,9,6.005777777777777,47.748,101.8,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,0,7200,True,False,450,True,167,True,167,False,,False,0.5,0.5,0.5,0.05203811824321747,0.05203811824321747,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.953,17.7,30,0.2651,74.627,82.581,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,1,7201,True,False,450,True,36,True,36,False,,False,0.5,0.5,0.5,-0.0021717920899391174,-0.0021717920899391174,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.945,17.7,30,0.26483333333333337,72.706,80.65,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,2,7202,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.03534340858459473,0.03534340858459473,False,"[0.290771484375, 0.1544189453125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.925,17.6,30,0.26416666666666666,75.614,83.539,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,3,7203,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.007292717695236206,0.007292717695236206,False,"[0.289794921875, 0.1572265625, 0.07867431640625]","[0.442626953125, 0.1260986328125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.93,17.6,30,0.2643333333333333,75.185,83.115,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,4,7204,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.010330811142921448,0.010330811142921448,False,"[0.29150390625, 0.1573486328125, 0.07867431640625]","[0.442626953125, 0.1259765625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.95,17.7,30,0.265,75.658,83.608,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,5,7205,True,False,450,True,122,True,122,False,,False,0.5,0.5,0.5,-0.011502459645271301,-0.011502459645271301,False,"[0.291259765625, 0.15673828125, 0.07867431640625]","[0.44287109375, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.93,17.6,30,0.2643333333333333,74.534,82.464,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,6,7206,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.028330355882644653,0.028330355882644653,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44287109375, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.983,17.7,30,0.2661,73.513,81.495,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,7,7207,True,False,450,False,,False,,False,,False,0.0,0.0,0.0,0.010770082473754883,0.010770082473754883,False,"[0.290771484375, 0.1575927734375, 0.07867431640625]","[0.44287109375, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.3333333432674408,7.937,17.6,30,0.26456666666666667,75.395,83.333,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,8,7208,True,False,450,True,41,True,41,False,,False,0.5,0.5,0.5,0.05135530233383179,0.05135530233383179,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.94,17.6,30,0.26466666666666666,74.607,82.547,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,left,9,7209,True,False,450,True,223,True,223,False,,False,0.5,0.5,0.5,0.055630095303058624,0.055630095303058624,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44287109375, 0.127197265625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.95,17.7,30,0.265,73.915,81.865,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,0,7200,True,False,450,True,326,True,326,False,,False,0.5,0.5,0.5,-0.04035954177379608,0.04035954177379608,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.958,17.7,30,0.26526666666666665,75.721,83.679,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,1,7201,True,True,256,True,35,True,35,True,254,True,1.0,1.0,1.0,-0.08769662491977215,0.08769662491977215,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,4.662,18.2,18,0.259,44.348,49.01,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,2,7202,True,True,429,True,115,True,115,True,415,True,1.0,1.0,1.0,-0.17025769874453545,0.17025769874453545,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,7.683,17.9,29,0.2649310344827586,73.465,81.148,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,3,7203,True,True,327,True,129,True,129,True,296,True,1.0,1.0,1.0,-0.3086163103580475,0.3086163103580475,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44287109375, 0.1259765625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,5.791,17.7,22,0.26322727272727275,58.479,64.27,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,4,7204,True,True,316,True,93,True,93,True,290,True,1.0,1.0,1.0,-0.1995810568332672,0.1995810568332672,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442138671875, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,5.74,18.2,22,0.2609090909090909,54.67,60.41,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,5,7205,True,True,415,True,190,True,190,True,389,True,1.0,1.0,1.0,-0.13493504282087088,0.13493504282087088,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.126953125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,1.0,7.359,17.7,28,0.2628214285714286,71.749,79.109,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,static,15,right,6,7206,True,False,450,True,88,True,88,False,,False,0.5,0.5,0.5,-0.01937839388847351,0.01937839388847351,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443603515625, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,1b1ddf04672b0ac9dfdaeec96d84829c23a4fd3e250b3a62c01745a3cb3ab470,0.6666666865348816,7.924,17.6,30,0.26413333333333333,77.325,85.25,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json
