condition_id,model_id,model_class,wording,analysis_tier,direction,run,episode_seed,instruction,binary_success,outcome_stage,outcome_stage_label,endpoint_class,final_requested_relation,final_opposite_relation,verified_pickup,pickup_step,release_step,first_interaction_step,first_requested_relation_step,steps,duration_s,final_cube_minus_bowl_robot_x_m,final_cube_minus_bowl_robot_y_m,final_cube_minus_bowl_robot_z_m,requested_signed_final_offset_m,cube_xy_path_length_m,hdf5_path,log_path,episode_result_path,figure_path
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,3,7203,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,237,376,237,,450,30.0,-0.13942235708236694,0.00898943841457367,-0.028064414858818054,-0.00898943841457367,0.1725833338368774,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7203__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,4,7204,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",True,success,success,requested_region,True,False,True,162,294,162,262,294,19.6,0.0030468404293060303,-0.13469446077942848,0.06443984806537628,0.13469446077942848,0.648444609615298,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7204__success.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,5,7205,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,260,346,260,,450,30.0,-0.11940968036651611,0.07353542000055313,-0.02806665375828743,-0.07353542000055313,0.40998358056405715,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7205__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,6,7206,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.13829255104064941,0.05293326824903488,0.0037522688508033752,-0.05293326824903488,0.258140465739928,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7206__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,7,7207,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.15717026591300964,0.04117809236049652,0.0037597641348838806,-0.04117809236049652,0.18824614713178106,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7207__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,8,7208,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,45,331,45,,450,30.0,-0.1386646032333374,-0.06531685218214989,-0.012619711458683014,0.06531685218214989,0.5799193256384668,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7208__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,9,7209,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",True,success,success,requested_region,True,False,True,46,199,46,194,199,13.266666666666666,-0.07166844606399536,-0.09818090684711933,0.05372617393732071,0.09818090684711933,0.16117447568946905,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7209__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,0,6100,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,79,341,79,317,341,22.733333333333334,-0.0977114737033844,0.14841192960739136,0.03456878662109375,0.14841192960739136,0.45826770102199504,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6100__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,1,6101,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,88,346,88,277,346,23.066666666666666,0.004017829895019531,0.11895895004272461,0.013267874717712402,0.11895895004272461,0.5695930878398868,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6101__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,2,6102,Put the rubiks cube to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,opposite_region,False,True,True,151,320,151,,450,30.0,0.0006475150585174561,-0.02037990838289261,0.002640634775161743,-0.02037990838289261,0.47706847868281377,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6102__failure.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,3,6103,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,65,114,65,238,239,15.933333333333334,-0.08275496959686279,0.08399197459220886,0.01214233785867691,0.08399197459220886,0.3487153033208482,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6103__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,4,6104,Put the rubiks cube to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,142,301,142,,450,30.0,-0.09650707244873047,-0.023263290524482727,0.007882468402385712,-0.023263290524482727,0.2251791380446564,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6104__failure.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,5,6105,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,127,247,127,224,247,16.466666666666665,-0.07344019412994385,0.11636726558208466,0.003715209662914276,0.11636726558208466,0.18710958708619335,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6105__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,6,6106,Put the rubiks cube to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,75,342,75,,450,30.0,-0.10659730434417725,0.0033470019698143005,0.0028674080967903137,0.0033470019698143005,0.2858822013441181,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6106__failure.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,7,6107,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,74,121,74,100,121,8.066666666666666,-0.06748062372207642,0.15304316580295563,0.014519624412059784,0.15304316580295563,0.19719532961953345,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6107__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,8,6108,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,78,206,78,198,206,13.733333333333333,-0.082726389169693,0.1122162938117981,0.032089971005916595,0.1122162938117981,0.22673203569708617,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6108__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,left,9,6109,Put the rubiks cube to the left of the bowl,True,success,success,requested_region,True,False,True,56,78,56,129,130,8.666666666666666,-0.07482823729515076,0.0790223553776741,0.04197614639997482,0.0790223553776741,0.1936122246121592,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__left__seed-6109__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,0,6100,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,76,364,76,324,364,24.266666666666666,-0.06102043390274048,-0.181039746850729,0.012344114482402802,0.181039746850729,0.40630726057896005,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6100__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,1,6101,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,78,143,78,104,161,10.733333333333333,0.02584177255630493,-0.41796864569187164,-0.0031023994088172913,0.41796864569187164,0.5347614303501488,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6101__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,2,6102,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,166,239,166,188,245,16.333333333333332,0.09897640347480774,-0.40377815067768097,0.0037564411759376526,0.40377815067768097,0.5340816255992507,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6102__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,3,6103,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,59,247,59,201,247,16.466666666666665,0.025883197784423828,-0.400456078350544,0.02521120011806488,0.400456078350544,0.6116331259646924,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6103__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,4,6104,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,82,147,82,104,147,9.8,-0.024821072816848755,-0.41434651613235474,0.01837056130170822,0.41434651613235474,0.504263650979608,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6104__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,5,6105,Put the rubiks cube to the right of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,56,199,56,,450,30.0,-0.12923255562782288,-0.009423300623893738,-0.0013286024332046509,0.009423300623893738,0.1704195191563336,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6105__failure.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,6,6106,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,63,141,63,81,168,11.2,0.08038115501403809,-0.4030604958534241,-0.008698351681232452,0.4030604958534241,0.7181907703516821,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6106__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,7,6107,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,75,129,75,87,129,8.6,0.03327822685241699,-0.37135137617588043,0.04464273899793625,0.37135137617588043,0.4726479743604281,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6107__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,8,6108,Put the rubiks cube to the right of the bowl,True,success,success,requested_region,True,False,True,87,185,87,127,185,12.333333333333334,-0.008512824773788452,-0.44956521689891815,0.01346348226070404,0.44956521689891815,0.5828620434939523,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6108__success.png
cosmos_canonical_static32,cosmos3_edge_droid_wam,WAM,canonical,original_confirmatory,right,9,6109,Put the rubiks cube to the right of the bowl,False,ended_in_goal_without_terminal_success,ended in goal · terminal failure,requested_region,True,False,True,85,88,85,407,450,30.0,-0.034366339445114136,-0.41872869431972504,0.08392636477947235,0.41872869431972504,0.5228353516307576,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_canonical/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__canonical__right__seed-6109__failure.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,0,6100,Put the cube left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,81,234,81,,450,30.0,-0.1304427683353424,-0.10940294340252876,0.010751277208328247,-0.10940294340252876,0.27390215784860245,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6100__failure.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,1,6101,Put the cube left of the bowl,True,success,success,requested_region,True,False,True,92,115,92,349,350,23.333333333333332,-0.07856684923171997,0.07915564626455307,-0.04945163428783417,0.07915564626455307,0.6421705182329023,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6101__success.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,2,6102,Put the cube left of the bowl,True,success,success,requested_region,True,False,True,77,127,77,107,127,8.466666666666667,0.00972554087638855,0.13328516483306885,0.019266873598098755,0.13328516483306885,0.28919621444256394,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6102__success.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,3,6103,Put the cube left of the bowl,False,picked_never_entered_goal,picked · never entered goal,opposite_region,False,True,True,80,373,80,,450,30.0,-0.10632506012916565,-0.12299640476703644,-0.014748968183994293,-0.12299640476703644,0.5393354418563494,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6103__failure.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,4,6104,Put the cube left of the bowl,False,picked_never_entered_goal,picked · never entered goal,opposite_region,False,True,True,105,323,105,,450,30.0,-0.013174980878829956,-0.3172808736562729,-0.026465918868780136,-0.3172808736562729,0.7926254328845528,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6104__failure.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,5,6105,Put the cube left of the bowl,True,success,success,requested_region,True,False,True,52,151,52,152,153,10.2,-0.0905405580997467,0.11834381520748138,0.034007951617240906,0.11834381520748138,0.2124029665669602,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6105__success.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,6,6106,Put the cube left of the bowl,False,picked_never_entered_goal,picked · never entered goal,opposite_region,False,True,True,86,440,86,,450,30.0,0.005105525255203247,-0.22315137833356857,0.010766662657260895,-0.22315137833356857,0.7997927640237329,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6106__failure.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,7,6107,Put the cube left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,76,431,76,,450,30.0,-0.12574005126953125,-0.08323907107114792,-0.028064265847206116,-0.08323907107114792,0.20246267013754624,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6107__failure.png
cosmos_short_static32,cosmos3_edge_droid_wam,WAM,short_paraphrase,original_confirmatory,left,8,6108,Put the cube left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,163,268,163,,450,30.0,0.23386478424072266,-0.09216171875596046,0.12267656624317169,-0.09216171875596046,1.4990069461525455,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_vague/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_cosmos_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/cosmos3_edge_droid_wam__short_paraphrase__left__seed-6108__failure.png
